FlightId,FlightNum,Airline,PassengerCount,Arrival,ScheduledDate,ScheduledTime,TerminalNum,Domestic
1000316,7977,Thai Airways,327399,Departure,4/26/2023,10:35 AM,T5,Domestic
1000317,3637,Norwegian Air Shuttle,28096,Departure,6/12/2023,11:04 AM,T7,International
1000318,7199,Air China,256571,Departure,4/29/2023,11:28 PM,T7,Domestic
1000319,1332,Copa Airlines,329134,Arrival,1/2/2023,12:14 AM,T5,Domestic
1000320,1891,Fiji Airways,57937,Departure,3/29/2023,05:10 AM,T6,International
1000321,2214,LATAM Airlines,324750,Arrival,4/14/2023,05:53 PM,T5,Domestic
1000322,6698,Air Canada,162541,Departure,8/4/2023,02:15 PM,T6,Domestic
1000323,4783,Volaris,196044,Departure,8/4/2023,04:56 PM,TBIT,International
1000324,8353,JetBlue Airways,26293,Departure,11/4/2023,08:39 AM,T2,International
1000325,4026,Air New Zealand,162537,Arrival,1/17/2023,09:17 AM,T6,Domestic
1000326,4636,Singapore Airlines,93469,Arrival,7/14/2023,02:38 PM,TBIT West Gates,International
1000327,1650,United Airlines,60385,Departure,3/15/2023,07:36 AM,TBIT West Gates,Domestic
1000328,8484,LATAM Airlines,20459,Arrival,6/15/2023,05:48 PM,TBIT,Domestic
1000329,7414,Avianca,59723,Arrival,2/7/2023,11:04 PM,TBIT West Gates,Domestic
1000330,6433,Etihad Airways,122486,Arrival,12/31/2023,12:51 PM,T6,Domestic
1000331,9691,Etihad Airways,268922,Arrival,7/24/2023,11:28 PM,T5,Domestic
1000332,8027,Aeroflot,333000,Departure,12/3/2023,09:57 PM,T2,Domestic
1000333,7160,Aeroflot,7456,Arrival,3/28/2023,08:17 PM,T2,International
1000334,2462,Delta Air Lines,115690,Departure,7/29/2023,04:12 AM,TBIT,Domestic
1000335,9410,Avianca,326225,Arrival,10/2/2023,02:23 PM,TBIT,International
1000336,1718,Aeromexico,80518,Departure,11/13/2023,07:24 AM,T8,Domestic
1000337,4645,Scandinavian Airlines,205315,Departure,7/2/2023,10:53 PM,T1,Domestic
1000338,3661,Fiji Airways,24602,Departure,12/16/2023,10:26 AM,T7,International
1000339,1775,Norwegian Air Shuttle,231989,Departure,11/16/2023,01:26 AM,T7,Domestic
1000340,3393,Lufthansa,468719,Arrival,7/4/2023,07:47 PM,T2,Domestic
1000341,2836,British Airways,211,Departure,2/9/2023,05:34 AM,Miscellaneous Terminal,International
1000342,8265,Saudia,206318,Arrival,6/7/2023,05:59 PM,T1,Domestic
1000343,8243,TAP Air Portugal,17819,Arrival,9/12/2023,08:25 PM,T6,International
1000344,9955,Saudia,260007,Departure,4/6/2023,06:12 AM,TBIT,International
1000345,3080,Air China,81788,Arrival,5/5/2023,09:40 AM,T8,Domestic
1000346,3470,Cathay Pacific,30581,Arrival,11/22/2023,09:05 PM,TBIT,Domestic
1000347,2968,Airlines,24891,Departure,5/12/2023,02:41 AM,T2,International
1000348,3667,JetBlue Airways,198119,Departure,2/27/2023,09:14 AM,T4,Domestic
1000349,8749,Saudia,231654,Departure,7/22/2023,08:42 AM,T5,Domestic
1000350,8193,LATAM Airlines,313327,Departure,4/16/2023,07:21 PM,TBIT,International
1000351,2774,Finnair,15321,Departure,5/29/2023,12:54 AM,T4,International
1000352,9847,Qantas,127021,Arrival,4/30/2023,05:27 AM,T6,Domestic
1000353,4341,Air France,73794,Arrival,3/8/2023,01:19 AM,TBIT West Gates,International
1000354,7249,Philippine Airlines,45813,Departure,12/22/2023,03:52 AM,T6,International
1000355,9176,American Airlines,176064,Departure,3/5/2023,05:16 PM,TBIT,International
1000356,4921,Air New Zealand,44888,Departure,10/26/2023,01:21 AM,TBIT West Gates,Domestic
1000357,6796,Turkish Airlines,247862,Arrival,5/29/2023,02:41 PM,T5,Domestic
1000358,7117,Alaska Airlines,11551,Departure,9/18/2023,02:20 AM,T5,International
1000359,7538,Delta Air Lines,41050,Departure,6/14/2023,01:40 PM,T2,International
1000360,3986,Volaris,80259,Arrival,4/26/2023,09:10 PM,T8,Domestic
1000361,2395,Emirates,24862,Arrival,6/21/2023,12:57 AM,T6,International
1000362,9209,Air China,231280,Arrival,12/9/2023,08:24 PM,T7,Domestic
1000363,8186,Air China,228058,Arrival,6/27/2023,02:56 PM,T1,Domestic
1000364,3455,Allegiant Air,227529,Departure,4/24/2023,07:11 PM,T7,Domestic
1000365,3824,Frontier Airlines,22492,Departure,12/6/2023,06:21 PM,T7,International
1000366,4997,LATAM Airlines,338284,Arrival,2/23/2023,05:46 AM,T5,Domestic
1000367,9174,Volaris,8637,Arrival,12/28/2023,04:00 AM,T2,International
1000368,7129,Copa Airlines,343149,Departure,9/12/2023,07:58 AM,T5,Domestic
1000369,3691,Emirates,252351,Arrival,2/12/2023,09:27 PM,T4,Domestic
1000370,5609,American Airlines,248770,Departure,1/30/2023,06:14 AM,T4,Domestic
1000371,4206,LATAM Airlines,28496,Arrival,6/18/2023,08:46 AM,T7,International
1000372,8033,Japan Airlines,88769,Arrival,10/13/2023,01:39 AM,TBIT West Gates,International
1000373,8993,British Airways,18536,Arrival,10/18/2023,03:21 AM,TBIT,Domestic
1000374,4539,Scandinavian Airlines,17359,Departure,12/28/2023,11:26 AM,TBIT West Gates,Domestic
1000375,5141,Hawaiian Airlines,440732,Arrival,4/14/2023,05:38 PM,T2,Domestic
1000376,9650,United Airlines,88588,Departure,3/24/2023,05:54 AM,T8,Domestic
1000377,4872,Scandinavian Airlines,65737,Arrival,9/13/2023,11:40 PM,Miscellaneous Terminal,Domestic
1000378,4931,Delta Air Lines,230409,Arrival,10/12/2023,10:14 AM,TBIT,International
1000379,9389,JetBlue Airways,226656,Departure,4/22/2023,03:02 PM,T1,Domestic
1000380,3784,Asiana Airlines,57590,Arrival,6/26/2023,03:00 PM,Miscellaneous Terminal,Domestic
1000381,1219,JetBlue Airways,23103,Departure,11/7/2023,07:11 PM,T2,International
1000382,3491,Thai Airways,10672,Departure,10/1/2023,07:53 AM,T5,International
1000383,8469,Emirates,56875,Departure,4/16/2023,03:25 AM,Miscellaneous Terminal,Domestic
1000384,7135,JetBlue Airways,50,Arrival,11/21/2023,11:04 PM,T8,International
1000385,2613,Southwest Airlines,110010,Arrival,9/22/2023,06:55 AM,TBIT West Gates,International
1000386,2452,Korean Air,154368,Departure,3/15/2023,10:36 AM,TBIT,International
1000387,9991,Air New Zealand,72674,Departure,6/10/2023,05:22 AM,TBIT West Gates,International
1000388,2787,Virgin Atlantic,150138,Arrival,8/22/2023,01:53 PM,T6,Domestic
1000389,7368,Hawaiian Airlines,18092,Arrival,4/27/2023,10:10 PM,TBIT West Gates,Domestic
1000390,8183,Air France,11760,Departure,1/5/2023,03:07 AM,T4,International
1000391,9291,Norwegian Air Shuttle,5626,Departure,6/22/2023,12:35 AM,T8,International
1000392,7288,Volaris,97788,Departure,8/24/2023,02:57 AM,TBIT,Domestic
1000393,4415,Swiss International Air Lines,148632,Departure,9/12/2023,04:06 PM,T6,Domestic
1000394,1961,Thai Airways,49269,Departure,1/27/2023,05:32 AM,T6,International
1000395,7038,Finnair,370224,Departure,1/21/2023,01:17 AM,T2,Domestic
1000396,3637,Avianca,126059,Arrival,4/16/2023,07:32 AM,TBIT West Gates,International
1000397,9162,JetBlue Airways,324396,Arrival,3/31/2023,03:39 PM,T5,Domestic
1000398,8154,WestJet,405746,Departure,4/10/2023,03:24 PM,T2,Domestic
1000399,3167,Iberia,284612,Arrival,4/6/2023,11:33 PM,T7,Domestic
1000400,8541,Turkish Airlines,63451,Departure,12/14/2023,03:11 PM,TBIT West Gates,Domestic
1000401,2412,Aeromexico,310301,Arrival,12/22/2023,04:29 AM,T4,Domestic
1000402,7565,Copa Airlines,39744,Departure,8/10/2023,03:07 AM,T2,International
1000403,8614,China Airlines,6748,Departure,8/18/2023,11:13 AM,T8,International
1000404,8521,Iberia,170570,Departure,5/3/2023,05:24 AM,T6,Domestic
1000405,1968,Thai Airways,260752,Arrival,4/24/2023,11:11 PM,T1,Domestic
1000406,6955,Frontier Airlines,96650,Arrival,10/31/2023,05:49 AM,T8,Domestic
1000407,9449,Finnair,19058,Departure,10/15/2023,07:41 PM,T5,International
1000408,1037,Korean Air,96587,Arrival,6/4/2023,10:42 PM,TBIT West Gates,International
1000409,9507,Thai Airways,160,Departure,8/16/2023,12:13 AM,Miscellaneous Terminal,International
1000410,9839,Copa Airlines,172980,Arrival,1/6/2023,08:44 PM,T6,Domestic
1000411,6179,Aeroflot,474296,Arrival,2/14/2023,08:11 PM,T2,Domestic
1000412,5590,Virgin Atlantic,37942,Arrival,3/20/2023,09:32 AM,T7,International
1000413,8929,TAP Air Portugal,19959,Departure,4/29/2023,10:18 AM,T4,International
1000414,8498,Turkish Airlines,24868,Arrival,4/22/2023,09:33 AM,T6,International
1000415,5191,Avianca,104874,Departure,11/2/2023,04:53 PM,TBIT West Gates,International
1000416,6906,United Airlines,12324,Arrival,3/13/2023,12:03 AM,T2,International
1000417,7418,Scandinavian Airlines,282827,Departure,9/22/2023,11:40 PM,T7,Domestic
1000418,1760,EVA Air,34703,Departure,3/7/2023,06:15 PM,T2,International
1000419,5514,Hawaiian Airlines,123332,Departure,12/19/2023,08:03 AM,TBIT,Domestic
1000420,6670,WestJet,62744,Arrival,11/24/2023,04:01 PM,TBIT West Gates,Domestic
1000421,9117,JetBlue Airways,32218,Arrival,1/20/2023,08:20 PM,TBIT,Domestic
1000422,4523,Asiana Airlines,76,Arrival,6/18/2023,09:35 AM,Miscellaneous Terminal,International
1000423,8364,Lufthansa,100596,Departure,3/4/2023,08:03 AM,T8,Domestic
1000424,7973,Avianca,287448,Departure,10/15/2023,07:47 AM,T4,Domestic
1000425,9426,Thai Airways,881,Arrival,11/28/2023,11:43 PM,T8,International
1000426,8177,Scandinavian Airlines,39442,Departure,6/6/2023,07:24 AM,T7,International
1000427,5201,Air China,34317,Departure,1/26/2023,02:36 AM,T7,International
1000428,7576,Airlines,64296,Departure,2/21/2023,05:02 PM,TBIT West Gates,Domestic
1000429,1653,Spirit Airlines,317827,Departure,3/8/2023,04:04 AM,T5,Domestic
1000430,2050,Allegiant Air,69933,Departure,6/6/2023,01:57 PM,T6,International
1000431,6369,British Airways,260604,Departure,8/9/2023,01:48 PM,T1,Domestic
1000432,7326,Avianca,44297,Arrival,7/23/2023,01:39 AM,TBIT West Gates,Domestic
1000433,1916,LATAM Airlines,229026,Arrival,1/6/2023,12:05 PM,T3,Domestic
1000434,6764,Aeromexico,24288,Arrival,6/24/2023,09:43 AM,T7,International
1000435,6737,Aeroflot,117510,Departure,5/27/2023,11:31 AM,T6,Domestic
1000436,1596,Korean Air,3947,Departure,3/21/2023,01:28 AM,T8,International
1000437,6989,WestJet,213736,Arrival,7/7/2023,04:40 AM,T4,Domestic
1000438,5901,Turkish Airlines,162,Arrival,6/30/2023,11:50 AM,Miscellaneous Terminal,International
1000439,4114,Korean Air,124338,Departure,7/16/2023,02:11 AM,T6,Domestic
1000440,5396,Air China,1563,Arrival,1/20/2023,01:38 AM,T8,International
1000441,8008,American Airlines,73889,Departure,3/10/2023,03:50 AM,TBIT West Gates,International
1000442,7705,Saudia,327903,Departure,12/18/2023,09:21 PM,T5,Domestic
1000443,7694,Southwest Airlines,11143,Arrival,12/10/2023,07:11 PM,TBIT,Domestic
1000444,7897,El Al,105930,Departure,7/10/2023,05:55 AM,TBIT,Domestic
1000445,6789,Southwest Airlines,21743,Departure,10/10/2023,09:30 PM,T4,International
1000446,8650,Air France,48913,Arrival,1/6/2023,06:08 PM,Miscellaneous Terminal,Domestic
1000447,9147,Alitalia,65950,Arrival,11/3/2023,10:45 PM,TBIT West Gates,Domestic
1000448,6461,Alaska Airlines,16950,Arrival,10/18/2023,03:24 AM,T2,International
1000449,5856,Alitalia,20064,Departure,10/17/2023,02:52 AM,T5,International
1000450,3553,Norwegian Air Shuttle,203,Arrival,3/5/2023,05:00 AM,T5,International
1000451,3525,Etihad Airways,101,Arrival,1/2/2023,12:44 AM,Miscellaneous Terminal,International
1000452,6914,Copa Airlines,40067,Arrival,10/6/2023,09:55 AM,T7,International
1000453,6097,TAP Air Portugal,108998,Arrival,8/14/2023,10:32 AM,T8,Domestic
1000454,6591,Spirit Airlines,301724,Departure,3/14/2023,01:30 PM,T7,Domestic
1000455,7611,Etihad Airways,113365,Departure,3/16/2023,05:54 AM,TBIT West Gates,International
1000456,2733,Norwegian Air Shuttle,1855,Arrival,5/23/2023,05:16 AM,T8,International
1000457,3432,Japan Airlines,2368,Arrival,12/14/2023,01:06 PM,T4,International
1000458,7017,Turkish Airlines,47681,Departure,11/16/2023,07:32 AM,Miscellaneous Terminal,Domestic
1000459,7909,Norwegian Air Shuttle,103097,Departure,4/13/2023,07:04 AM,T8,Domestic
1000460,9993,Lufthansa,508216,Arrival,9/20/2023,03:21 AM,T2,Domestic
1000461,7747,Lufthansa,158581,Arrival,8/29/2023,04:46 AM,T6,Domestic
1000462,8572,JetBlue Airways,159204,Departure,9/29/2023,01:30 AM,T6,Domestic
1000463,5018,Air India,31909,Arrival,6/19/2023,04:44 AM,T6,International
1000464,2445,Swiss International Air Lines,251447,Departure,12/6/2023,01:23 AM,T4,Domestic
1000465,6850,Aeroflot,21817,Departure,8/7/2023,01:39 PM,T4,International
1000466,9623,United Airlines,61278,Arrival,5/1/2023,03:22 AM,Miscellaneous Terminal,Domestic
1000467,4766,Delta Air Lines,101679,Departure,1/22/2023,09:15 PM,T8,Domestic
1000468,6826,China Airlines,25335,Arrival,8/31/2023,07:36 AM,TBIT,Domestic
1000469,6186,Aeroflot,35836,Arrival,8/22/2023,08:29 AM,Miscellaneous Terminal,Domestic
1000470,6799,Finnair,50431,Departure,8/6/2023,01:57 AM,Miscellaneous Terminal,Domestic
1000471,1089,Emirates,251341,Departure,6/14/2023,06:24 AM,T1,Domestic
1000472,8580,Air Canada,160127,Arrival,2/6/2023,01:58 PM,T6,Domestic
1000473,8557,Lufthansa,335678,Departure,5/13/2023,10:52 AM,T5,Domestic
1000474,2496,Air New Zealand,297981,Arrival,12/7/2023,06:15 AM,T7,Domestic
1000475,8310,Air China,31332,Departure,6/15/2023,12:06 PM,T2,International
1000476,4466,Hawaiian Airlines,42825,Departure,1/4/2023,06:36 AM,Miscellaneous Terminal,Domestic
1000477,2177,LATAM Airlines,55132,Departure,2/4/2023,08:37 PM,Miscellaneous Terminal,Domestic
1000478,6952,Air New Zealand,61697,Departure,5/7/2023,10:03 PM,TBIT West Gates,Domestic
1000479,4184,Air India,55477,Arrival,5/9/2023,06:07 AM,Miscellaneous Terminal,Domestic
1000480,1178,Avianca,104597,Departure,6/28/2023,03:35 AM,TBIT West Gates,International
1000481,6956,Aeromexico,9348,Departure,8/30/2023,09:38 PM,T8,International
1000482,4709,Copa Airlines,35809,Arrival,1/13/2023,01:31 PM,T7,International
1000483,4781,Hawaiian Airlines,10443,Arrival,9/8/2023,05:21 PM,T2,International
1000484,4955,Air China,59923,Departure,10/2/2023,01:29 PM,Miscellaneous Terminal,Domestic
1000485,6042,LATAM Airlines,507282,Arrival,2/5/2023,09:10 PM,T2,Domestic
1000486,1210,Airlines,247346,Arrival,12/28/2023,04:26 AM,T1,Domestic
1000487,4055,Asiana Airlines,302807,Departure,9/18/2023,10:49 AM,T7,Domestic
1000488,5361,EVA Air,18226,Departure,12/11/2023,06:08 AM,T5,International
1000489,8275,Copa Airlines,131714,Departure,10/17/2023,04:41 PM,TBIT,Domestic
1000490,1945,Southwest Airlines,50401,Arrival,11/24/2023,01:18 AM,Miscellaneous Terminal,Domestic
1000491,1726,Delta Air Lines,68893,Departure,9/2/2023,10:14 PM,T6,International
1000492,4853,Alitalia,246,Departure,9/30/2023,12:40 AM,Miscellaneous Terminal,International
1000493,8421,Alaska Airlines,35075,Departure,12/6/2023,12:01 AM,Miscellaneous Terminal,Domestic
1000494,4040,American Airlines,272659,Arrival,1/27/2023,09:35 PM,T4,Domestic
1000495,3935,LATAM Airlines,103126,Arrival,7/4/2023,05:47 AM,TBIT West Gates,International
1000496,5493,WestJet,256488,Departure,1/18/2023,11:25 AM,TBIT,International
1000497,8744,Qatar Airways,68769,Departure,12/20/2023,02:22 AM,Miscellaneous Terminal,Domestic
1000498,6437,Aeroflot,207,Arrival,11/10/2023,02:58 AM,Miscellaneous Terminal,International
1000499,7962,Emirates,160141,Departure,6/15/2023,05:41 AM,T6,Domestic
1000500,3191,WestJet,443443,Departure,12/19/2023,03:10 AM,T2,Domestic
1000501,7708,Etihad Airways,98568,Arrival,10/11/2023,05:50 PM,T8,Domestic
1000502,2836,Spirit Airlines,33238,Departure,6/27/2023,08:03 AM,T7,International
1000503,8220,Copa Airlines,43327,Arrival,11/23/2023,07:02 PM,Miscellaneous Terminal,Domestic
1000504,8132,Lufthansa,81325,Departure,1/2/2023,04:19 PM,T6,International
1000505,2412,Fiji Airways,61459,Arrival,7/9/2023,05:35 PM,TBIT West Gates,Domestic
1000506,1396,Swiss International Air Lines,70490,Arrival,2/9/2023,09:23 PM,Miscellaneous Terminal,Domestic
1000507,3601,Scandinavian Airlines,2129,Arrival,4/22/2023,04:21 AM,T8,International
1000508,6658,Spirit Airlines,331694,Arrival,3/4/2023,03:12 PM,T5,Domestic
1000509,5624,Japan Airlines,19087,Departure,10/25/2023,06:44 AM,T4,International
1000510,1766,Spirit Airlines,8112,Departure,5/19/2023,07:32 AM,T8,International
1000511,8245,Delta Air Lines,63611,Arrival,8/25/2023,04:45 PM,Miscellaneous Terminal,Domestic
1000512,9699,EVA Air,72553,Departure,7/14/2023,07:08 PM,TBIT,Domestic
1000513,8149,Japan Airlines,59230,Departure,10/1/2023,08:24 PM,Miscellaneous Terminal,Domestic
1000514,3425,Virgin Atlantic,35139,Arrival,9/12/2023,10:48 AM,TBIT,Domestic
1000515,6759,Volaris,292955,Arrival,6/27/2023,02:16 AM,T7,Domestic
1000516,5028,Volaris,70125,Departure,9/17/2023,01:41 AM,TBIT West Gates,Domestic
1000517,1613,Lufthansa,17472,Departure,4/7/2023,07:59 AM,T5,International
1000518,6424,Emirates,43501,Departure,12/25/2023,10:29 PM,T7,International
1000519,1901,Fiji Airways,143995,Arrival,4/27/2023,04:53 PM,TBIT West Gates,International
1000520,4996,Qantas,56,Arrival,7/26/2023,04:12 PM,Miscellaneous Terminal,International
1000521,3664,British Airways,113951,Departure,2/22/2023,05:05 AM,T8,Domestic
1000522,1616,American Airlines,20329,Arrival,8/31/2023,03:22 AM,T2,International
1000523,3840,Lufthansa,312504,Departure,12/16/2023,12:28 PM,T1,Domestic
1000524,9136,Qantas,43958,Arrival,5/25/2023,04:29 PM,T7,International
1000525,9999,Etihad Airways,318837,Arrival,3/31/2023,02:50 PM,T1,Domestic
1000526,6121,El Al,180,Departure,5/2/2023,11:24 PM,Miscellaneous Terminal,International
1000527,4107,Swiss International Air Lines,107,Arrival,8/26/2023,09:54 PM,T5,International
1000528,4012,Finnair,227153,Arrival,10/26/2023,07:27 PM,T4,Domestic
1000529,7607,British Airways,83131,Departure,12/4/2023,11:49 PM,T6,International
1000530,2322,Southwest Airlines,41539,Departure,6/2/2023,04:07 AM,T2,International
1000531,7511,Fiji Airways,296614,Departure,8/9/2023,02:44 AM,T7,Domestic
1000532,2921,EVA Air,405253,Departure,8/5/2023,05:33 PM,T5,Domestic
1000533,9105,Philippine Airlines,141132,Departure,8/4/2023,09:35 AM,TBIT,Domestic
1000534,3937,Air Canada,72336,Arrival,2/15/2023,09:09 AM,TBIT West Gates,Domestic
1000535,7390,El Al,164558,Departure,10/22/2023,01:45 AM,T6,Domestic
1000536,8659,Thai Airways,45004,Arrival,7/23/2023,11:47 PM,T7,International
1000537,4059,Southwest Airlines,2629,Arrival,3/6/2023,10:10 AM,T8,International
1000538,5810,Alaska Airlines,415442,Arrival,9/18/2023,04:59 AM,T5,Domestic
1000539,4756,TAP Air Portugal,157385,Arrival,9/29/2023,07:10 PM,T6,Domestic
1000540,5332,Avianca,120891,Arrival,1/20/2023,06:22 AM,T8,Domestic
1000541,3760,American Airlines,195182,Departure,11/22/2023,10:51 PM,T4,Domestic
1000542,2856,Thai Airways,42268,Arrival,4/3/2023,03:47 PM,T6,International
1000543,7070,Spirit Airlines,357948,Departure,5/21/2023,08:19 PM,TBIT,International
1000544,2354,LATAM Airlines,287037,Arrival,2/14/2023,03:15 AM,T1,Domestic
1000545,8983,El Al,201,Arrival,12/25/2023,02:30 AM,Miscellaneous Terminal,International
1000546,4288,Air India,390089,Arrival,11/26/2023,06:10 PM,T5,Domestic
1000547,9631,Allegiant Air,49552,Arrival,12/7/2023,04:08 AM,T6,International
1000548,8130,Southwest Airlines,3300,Arrival,1/31/2023,09:52 PM,T4,International
1000549,6902,Delta Air Lines,230482,Arrival,6/4/2023,12:20 AM,T4,Domestic
1000550,2598,Emirates,171143,Departure,9/27/2023,01:03 AM,T6,Domestic
1000551,9806,LATAM Airlines,100055,Departure,5/15/2023,04:19 AM,T6,International
1000552,7612,Allegiant Air,11849,Departure,1/7/2023,08:35 PM,T3,Domestic
1000553,4463,Philippine Airlines,131788,Departure,5/4/2023,04:03 AM,T8,Domestic
1000554,3004,Turkish Airlines,7834,Departure,4/26/2023,11:11 AM,T5,International
1000555,5611,Iberia,56201,Arrival,5/22/2023,10:26 AM,Miscellaneous Terminal,Domestic
1000556,7869,Iberia,491794,Arrival,2/1/2023,04:31 AM,T2,Domestic
1000557,9210,Alaska Airlines,60614,Departure,10/11/2023,12:55 PM,T7,International
1000558,9996,Frontier Airlines,128039,Arrival,1/26/2023,06:00 PM,T8,Domestic
1000559,9515,Air New Zealand,56860,Departure,5/28/2023,03:44 AM,Miscellaneous Terminal,Domestic
1000560,8043,Copa Airlines,74645,Departure,8/29/2023,01:20 PM,T3,Domestic
1000561,8773,JetBlue Airways,154839,Arrival,10/17/2023,06:25 PM,TBIT West Gates,International
1000562,5416,Swiss International Air Lines,95327,Departure,11/21/2023,03:55 PM,TBIT West Gates,Domestic
1000563,5634,Etihad Airways,121079,Departure,7/17/2023,07:48 AM,TBIT,Domestic
