FlightId,FlightNum,Airline,PassengerCount,Departure,ScheduledDate,ScheduledTime,Terminal,PlaneId,International,Destination
1000282,9960,TAP Air Portugal,99892,0,2023-11-10,10:30 AM,TBIT West Gates,PL33,1,Jamaica
1000283,8331,Saudia,241004,1,2023-11-19,06:13 AM,T1,PL193,0,Oceanside
1000284,9191,Alitalia,171777,1,2023-12-30,11:40 AM,T6,PL80,0,Knoxville
1000285,1977,Air India,25173,0,2023-04-03,01:48 PM,TBIT,PL25,0,Stockton
1000286,4772,Alitalia,278621,0,2023-11-11,08:00 PM,T7,PL67,0,Atlanta
1000287,3740,Avianca,471098,0,2023-06-17,08:01 PM,T2,PL65,0,Stockton
1000288,1504,Alaska Airlines,79388,0,2023-12-21,04:35 AM,T8,PL45,0,Miami
1000289,5953,Saudia,71981,0,2023-12-14,10:42 AM,TBIT West Gates,PL121,0,Chula Vista
1000290,6100,Alaska Airlines,11604,1,2023-03-07,11:13 AM,T4,PL155,1,Mali
1000291,7720,Japan Airlines,241308,0,2023-09-21,09:34 PM,T1,PL32,0,Sioux Falls
1000292,5076,United Airlines,95568,1,2023-07-07,06:18 PM,TBIT West Gates,PL85,1,Mexico
1000293,9721,Philippine Airlines,262,0,2023-03-04,02:54 AM,Miscellaneous,PL18,1,El Salvador
1000294,5994,United Airlines,89724,1,2023-05-30,04:13 AM,T8,PL160,0,Newport News
1000295,6560,Allegiant Air,260,1,2023-11-19,01:48 AM,Miscellaneous,PL57,1,Poland
1000296,1407,United Airlines,164,1,2023-02-06,10:02 PM,Miscellaneous,PL19,1,Guatemala
1000297,6667,Delta Air Lines,28289,0,2023-10-17,01:35 PM,T6,PL183,1,Saint Lucia
1000298,1746,WestJet,258568,1,2023-12-10,03:10 AM,T1,PL131,0,Glendale
1000299,9149,Avianca,69662,1,2023-05-16,04:15 AM,TBIT West Gates,PL109,0,Jackson
1000300,3985,Virgin Atlantic,70992,1,2023-06-20,06:36 AM,TBIT West Gates,PL84,0,Tacoma
1000301,9397,Qantas,295386,0,2023-09-14,09:56 PM,T4,PL7,0,Tacoma
1000302,7793,American Airlines,32921,0,2023-07-21,03:35 PM,T7,PL122,1,Ethiopia
1000303,4588,WestJet,444778,1,2023-01-13,02:29 PM,T2,PL57,0,Milwaukee
1000304,9759,WestJet,19375,1,2023-04-09,09:00 AM,T4,PL96,1,Moldova
1000305,3774,China Airlines,98709,0,2023-11-28,02:25 AM,T8,PL194,0,Madison
1000306,9607,Qantas,306871,0,2023-11-25,12:39 PM,T4,PL46,0,Irvine
1000307,8189,United Airlines,24028,0,2023-05-10,08:38 AM,T6,PL15,1,Pakistan
1000308,6462,Alitalia,85756,1,2023-08-10,12:06 PM,TBIT West Gates,PL53,1,Rwanda
1000309,8762,Japan Airlines,15348,1,2023-01-25,08:43 PM,T5,PL176,1,Nepal
1000310,6686,Aeroflot,294223,1,2023-02-07,07:18 PM,T4,PL179,0,Charlotte
1000311,7149,Korean Air,413186,1,2023-08-25,12:51 PM,T2,PL144,0,Glendale
1000312,9328,Scandinavian Airlines,95747,1,2023-06-11,09:59 PM,TBIT,PL186,0,New York City
1000313,2578,Southwest Airlines,10585,0,2023-01-25,08:23 AM,T2,PL102,1,Saint Kitts and Nevis
1000314,1523,Airlines,257347,0,2023-10-05,09:18 PM,T7,PL78,0,Santa Clarita
1000315,7341,Norwegian Air Shuttle,99957,1,2023-09-15,08:27 AM,T8,PL113,0,Santa Ana
1000316,6427,El Al,327399,1,2023-03-09,01:10 PM,T5,PL124,0,Oklahoma City
1000317,4379,Air Canada,28096,1,2023-12-25,08:44 PM,T7,PL181,1,Kosovo
1000318,3203,Cathay Pacific,256571,1,2023-09-22,03:54 AM,T7,PL152,0,Aurora
1000319,8133,Air India,329134,0,2023-03-05,09:53 AM,T5,PL165,0,Las Vegas
1000320,4965,WestJet,57937,1,2023-01-20,08:41 AM,T6,PL181,1,Albania
1000321,9132,Swiss International Air Lines,324750,0,2023-03-01,08:08 AM,T5,PL136,0,Minneapolis
1000322,9128,Philippine Airlines,162541,1,2023-08-21,08:23 AM,T6,PL173,0,New York City
1000323,5865,Avianca,196044,1,2023-07-10,03:34 PM,TBIT,PL135,1,Palestine
1000324,2684,Norwegian Air Shuttle,26293,1,2023-10-14,10:55 PM,T2,PL110,1,Papua New Guinea
1000325,2613,El Al,162537,0,2023-12-05,11:19 PM,T6,PL76,0,Honolulu
1000326,1194,Lufthansa,93469,0,2023-10-26,01:51 AM,TBIT West Gates,PL98,1,Honduras
1000327,4653,Lufthansa,60385,1,2023-05-15,01:05 PM,TBIT West Gates,PL30,0,Kansas City
1000328,8658,Spirit Airlines,20459,0,2023-01-13,05:53 AM,TBIT,PL69,0,Rochester
1000329,7478,Thai Airways,59723,0,2023-11-17,02:07 AM,TBIT West Gates,PL77,0,Boise City
1000330,9650,EVA Air,122486,0,2023-04-26,08:29 AM,T6,PL93,0,Portland
1000331,8459,Delta Air Lines,268922,0,2023-06-30,02:50 PM,T5,PL166,0,El Paso
1000332,9626,Qantas,333000,1,2023-05-26,01:45 PM,T2,PL137,0,Port St. Lucie
1000333,2184,Emirates,7456,0,2023-08-01,04:45 PM,T2,PL48,1,Lebanon
1000334,6762,British Airways,115690,1,2023-02-12,09:36 PM,TBIT,PL49,0,Long Beach
1000335,8978,Virgin Atlantic,326225,0,2023-12-01,07:27 PM,TBIT,PL101,1,Bosnia and Herzegovina
1000336,2273,Philippine Airlines,80518,1,2023-04-25,06:25 PM,T8,PL189,0,Gilbert
1000337,8131,WestJet,205315,1,2023-01-14,09:42 AM,T1,PL19,0,Peoria
1000338,8378,Finnair,24602,1,2023-03-15,01:45 PM,T7,PL192,1,Kosovo
1000339,6713,Alitalia,231989,1,2023-01-03,09:40 AM,T7,PL93,0,El Paso
1000340,6693,Spirit Airlines,468719,0,2023-03-21,09:13 AM,T2,PL5,0,Albuquerque
1000341,9751,Emirates,211,1,2023-01-18,06:58 AM,Miscellaneous,PL9,1,Burkina Faso
1000342,7441,Air Canada,206318,0,2023-01-08,10:49 AM,T1,PL98,0,Stockton
1000343,8794,Lufthansa,17819,0,2023-09-14,06:58 AM,T6,PL86,1,Burundi
1000344,7690,Air France,260007,1,2023-04-24,12:53 PM,TBIT,PL175,1,Ecuador
1000345,6451,Thai Airways,81788,0,2023-06-08,04:00 AM,T8,PL3,0,Lubbock
1000346,2529,Spirit Airlines,30581,0,2023-02-05,11:44 AM,TBIT,PL166,0,Overland Park
1000347,6487,Qantas,24891,1,2023-08-04,11:22 PM,T2,PL42,1,Canada
1000348,2407,WestJet,198119,1,2023-10-28,11:34 AM,T4,PL165,0,Lexington
1000349,9260,Hawaiian Airlines,231654,1,2023-10-06,02:00 AM,T5,PL111,0,Newport News
1000350,4513,Avianca,313327,1,2023-12-14,01:05 AM,TBIT,PL10,1,Saint Lucia
1000351,4054,Air India,15321,1,2023-09-22,10:25 AM,T4,PL65,1,Mauritania
1000352,9257,Finnair,127021,0,2023-05-05,09:47 AM,T6,PL193,0,Glendale
1000353,6707,Alitalia,73794,0,2023-02-09,08:03 AM,TBIT West Gates,PL111,1,Bahamas
1000354,8536,WestJet,45813,1,2023-04-11,11:53 PM,T6,PL9,1,Colombia
1000355,5626,Saudia,176064,1,2023-11-03,02:50 AM,TBIT,PL178,1,Eswatini
1000356,4052,Aeroflot,44888,1,2023-10-21,03:46 PM,TBIT West Gates,PL42,0,Modesto
1000357,6019,Finnair,247862,0,2023-03-21,06:38 AM,T5,PL136,0,Columbus
1000358,2574,Southwest Airlines,11551,1,2023-04-10,01:59 PM,T5,PL117,1,Senegal
1000359,7973,Swiss International Air Lines,41050,1,2023-10-27,03:17 PM,T2,PL165,1,Dominican Republic
1000360,6763,Cathay Pacific,80259,0,2023-12-29,11:33 PM,T8,PL132,0,New Orleans
1000361,8960,Air France,24862,0,2023-05-05,03:26 AM,T6,PL89,1,Pakistan
1000362,4003,Aeromexico,231280,0,2023-06-09,03:51 PM,T7,PL116,0,Orlando
1000363,8676,Avianca,228058,0,2023-01-21,09:47 AM,T1,PL91,0,Baltimore
1000364,1305,Etihad Airways,227529,1,2023-12-30,06:27 AM,T7,PL55,0,Laredo
1000365,7720,Norwegian Air Shuttle,22492,1,2023-11-10,05:29 PM,T7,PL138,1,Bangladesh
1000366,6752,Allegiant Air,338284,0,2023-07-16,10:51 AM,T5,PL166,0,Santa Clarita
1000367,9942,Copa Airlines,8637,0,2023-08-23,09:51 AM,T2,PL21,1,New Zealand
1000368,2377,Spirit Airlines,343149,1,2023-11-04,02:11 PM,T5,PL43,0,Cape Coral
1000369,2105,WestJet,252351,0,2023-11-15,04:59 AM,T4,PL15,0,Boise
1000370,6824,Hawaiian Airlines,248770,1,2023-07-10,12:42 PM,T4,PL97,0,Buffalo
1000371,5509,Allegiant Air,28496,0,2023-03-24,09:59 AM,T7,PL26,1,Saudi Arabia
1000372,2395,EVA Air,88769,0,2023-10-22,08:37 AM,TBIT West Gates,PL17,1,Egypt
1000373,4895,Southwest Airlines,18536,0,2023-10-17,02:55 PM,TBIT,PL167,0,Durham
1000374,8177,EVA Air,17359,1,2023-02-19,06:14 AM,TBIT West Gates,PL193,0,Irving
1000375,8399,Asiana Airlines,440732,0,2023-08-05,12:57 PM,T2,PL19,0,Tacoma
1000376,6232,Air New Zealand,88588,1,2023-01-27,07:53 PM,T8,PL183,0,Indianapolis
1000377,8664,Scandinavian Airlines,65737,0,2023-01-28,12:35 PM,Miscellaneous,PL158,0,Winston-Salem
1000378,3240,Cathay Pacific,230409,0,2023-07-02,02:02 PM,TBIT,PL94,1,Paraguay
1000379,5009,Norwegian Air Shuttle,226656,1,2023-02-22,05:39 PM,T1,PL107,0,Huntington Beach
1000380,1601,Cathay Pacific,57590,0,2023-05-14,04:17 AM,Miscellaneous,PL137,0,Sioux Falls
1000381,6512,Copa Airlines,23103,1,2023-03-15,02:16 AM,T2,PL177,1,Algeria
1000382,3609,TAP Air Portugal,10672,1,2023-08-05,03:00 PM,T5,PL170,1,Algeria
1000383,7942,TAP Air Portugal,56875,1,2023-08-20,09:34 PM,Miscellaneous,PL178,0,Huntsville
1000384,3600,Lufthansa,50,0,2023-11-24,10:38 PM,T8,PL81,1,Mauritania
1000385,4179,Finnair,110010,0,2023-02-18,01:37 PM,TBIT West Gates,PL61,1,Canada
1000386,5810,Singapore Airlines,154368,1,2023-07-26,06:15 AM,TBIT,PL108,1,Monaco
1000387,1247,Lufthansa,72674,1,2023-09-22,01:37 PM,TBIT West Gates,PL104,1,Italy
1000388,2160,Japan Airlines,150138,0,2023-06-21,02:09 PM,T6,PL190,0,Jackson
1000389,8695,Turkish Airlines,18092,0,2023-07-27,04:21 AM,TBIT West Gates,PL34,0,Aurora
1000390,7334,Philippine Airlines,11760,1,2023-01-28,01:26 PM,T4,PL21,1,Namibia
1000391,3225,Alitalia,5626,1,2023-03-12,07:55 PM,T8,PL169,1,Malaysia
1000392,8861,Swiss International Air Lines,97788,1,2023-11-01,03:57 PM,TBIT,PL51,0,Washington
1000393,4316,Qantas,148632,1,2023-06-01,11:27 PM,T6,PL78,0,Seattle
1000394,2580,Aeromexico,49269,1,2023-05-25,02:52 PM,T6,PL16,1,Mauritius
1000395,3788,Alitalia,370224,1,2023-11-04,10:21 PM,T2,PL174,0,Baton Rouge
1000396,4891,Fiji Airways,126059,0,2023-07-15,12:25 AM,TBIT West Gates,PL21,1,India
1000397,1782,Cathay Pacific,324396,0,2023-02-10,04:09 PM,T5,PL22,0,Grand Rapids
1000398,6715,Air France,405746,1,2023-11-14,04:12 AM,T2,PL40,0,Tacoma
1000399,1404,Saudia,284612,0,2023-07-30,06:00 AM,T7,PL197,0,Bakersfield
1000400,9681,Spirit Airlines,63451,1,2023-03-18,06:33 AM,TBIT West Gates,PL88,0,Philadelphia
1000401,3003,United Airlines,310301,0,2023-08-12,01:10 PM,T4,PL101,0,Peoria
1000402,1929,Iberia,39744,1,2023-05-16,02:16 AM,T2,PL60,1,Chad
1000403,5047,Virgin Atlantic,6748,1,2023-04-05,06:24 PM,T8,PL55,1,Kyrgyzstan
1000404,1119,Copa Airlines,170570,1,2023-01-19,09:46 PM,T6,PL8,0,North Las Vegas
1000405,6211,Air Canada,260752,0,2023-01-15,05:25 PM,T1,PL76,0,Tacoma
1000406,4032,Scandinavian Airlines,96650,0,2023-11-21,05:28 PM,T8,PL11,0,North Las Vegas
1000407,2195,Cathay Pacific,19058,1,2023-08-09,09:15 PM,T5,PL174,1,Norway
1000408,3122,Delta Air Lines,96587,0,2023-06-22,11:38 PM,TBIT West Gates,PL78,1,Latvia
1000409,5223,Turkish Airlines,160,1,2023-05-07,11:47 AM,Miscellaneous,PL26,1,Belarus
1000410,1859,Volaris,172980,0,2023-12-07,09:36 PM,T6,PL33,0,Buffalo
1000411,2859,Air India,474296,0,2023-06-09,11:22 AM,T2,PL16,0,Atlanta
1000412,1694,Air India,37942,0,2023-03-23,08:48 PM,T7,PL175,1,Canada
1000413,3925,Air China,19959,1,2023-07-09,08:01 AM,T4,PL32,1,Iran
1000414,1471,Iberia,24868,0,2023-06-29,06:00 AM,T6,PL164,1,Guyana
1000415,9806,Volaris,104874,1,2023-05-27,07:24 AM,TBIT West Gates,PL11,1,Liberia
1000416,3601,Allegiant Air,12324,0,2023-03-09,11:11 PM,T2,PL138,1,Dominican Republic
1000417,4298,Air New Zealand,282827,1,2023-04-12,04:41 AM,T7,PL164,0,Cape Coral
1000418,2731,Iberia,34703,1,2023-06-25,12:15 PM,T2,PL7,1,Grenada
1000419,9660,Korean Air,123332,1,2023-05-13,03:59 PM,TBIT,PL168,0,Boston
1000420,1188,EVA Air,62744,0,2023-10-26,10:35 PM,TBIT West Gates,PL75,0,Chula Vista
1000421,3306,Air China,32218,0,2023-06-27,12:06 AM,TBIT,PL24,0,Laredo
1000422,4420,LATAM Airlines,76,0,2023-02-12,06:44 AM,Miscellaneous,PL167,1,Mauritania
1000423,9287,Air India,100596,1,2023-07-15,04:12 PM,T8,PL129,0,San Antonio
1000424,3901,Swiss International Air Lines,287448,1,2023-10-06,01:02 PM,T4,PL135,0,Lincoln
1000425,7763,LATAM Airlines,881,0,2023-12-14,11:15 PM,T8,PL75,1,Paraguay
1000426,4702,Etihad Airways,39442,1,2023-06-23,07:49 PM,T7,PL138,1,Romania
1000427,8958,Asiana Airlines,34317,1,2023-08-09,04:28 AM,T7,PL124,1,Angola
1000428,3584,Korean Air,64296,1,2023-05-28,05:07 PM,TBIT West Gates,PL15,0,Hialeah
1000429,9831,Thai Airways,317827,1,2023-08-28,05:35 AM,T5,PL12,0,Virginia Beach
1000430,3416,Korean Air,69933,1,2023-07-28,10:25 AM,T6,PL179,1,Comoros
1000431,4090,Avianca,260604,1,2023-12-05,07:56 AM,T1,PL153,0,Fremont
1000432,7674,Aeroflot,44297,0,2023-05-03,10:07 AM,TBIT West Gates,PL88,0,Portland
1000433,2180,Singapore Airlines,229026,0,2023-11-27,11:07 AM,T3,PL104,0,Little Rock
1000434,5353,Allegiant Air,24288,0,2023-08-22,09:44 PM,T7,PL107,1,Dominica
1000435,1982,Norwegian Air Shuttle,117510,1,2023-04-05,03:41 PM,T6,PL103,0,Long Beach
1000436,4015,Turkish Airlines,3947,1,2023-06-21,03:53 AM,T8,PL74,1,Argentina
1000437,9937,TAP Air Portugal,213736,0,2023-05-29,03:07 PM,T4,PL89,0,Scottsdale
1000438,5411,Saudia,162,0,2023-12-17,07:55 PM,Miscellaneous,PL76,1,Panama
1000439,6859,Air France,124338,1,2023-04-07,04:28 PM,T6,PL153,0,Fresno
1000440,2122,Cathay Pacific,1563,0,2023-04-21,11:46 PM,T8,PL8,1,Indonesia
1000441,1483,Aeroflot,73889,1,2023-10-05,06:31 PM,TBIT West Gates,PL18,1,Armenia
1000442,6294,United Airlines,327903,1,2023-06-16,09:30 AM,T5,PL8,0,Newport News
1000443,1692,EVA Air,11143,0,2023-07-21,02:07 AM,TBIT,PL191,0,Baton Rouge
1000444,3374,Philippine Airlines,105930,1,2023-02-22,11:37 AM,TBIT,PL173,0,Montgomery
1000445,5819,Volaris,21743,1,2023-05-12,07:01 PM,T4,PL36,1,Panama
1000446,7193,Cathay Pacific,48913,0,2023-07-27,02:53 PM,Miscellaneous,PL183,0,Virginia Beach
1000447,3750,Virgin Atlantic,65950,0,2023-10-25,12:56 AM,TBIT West Gates,PL121,0,Anchorage
1000448,2806,Qatar Airways,16950,0,2023-06-22,12:23 AM,T2,PL182,1,Grenada
1000449,1719,Avianca,20064,1,2023-05-08,10:01 AM,T5,PL116,1,Nigeria
1000450,3706,Delta Air Lines,203,0,2023-04-23,12:58 AM,T5,PL163,1,Montenegro
1000451,4536,Aeromexico,101,0,2023-03-07,09:30 AM,Miscellaneous,PL142,1,Eswatini
1000452,8867,American Airlines,40067,0,2023-07-01,07:23 AM,T7,PL131,1,Belize
1000453,6124,TAP Air Portugal,108998,0,2023-10-27,06:35 AM,T8,PL63,0,Norfolk
1000454,4132,British Airways,301724,1,2023-03-22,03:06 AM,T7,PL94,0,Vancouver
1000455,4805,Air New Zealand,113365,1,2023-11-12,05:29 AM,TBIT West Gates,PL141,1,Samoa
1000456,7770,Qatar Airways,1855,0,2023-10-26,07:10 AM,T8,PL151,1,Colombia
1000457,9255,Aeromexico,2368,0,2023-01-28,04:45 PM,T4,PL109,1,Guyana
1000458,3120,Qatar Airways,47681,1,2023-01-02,09:17 PM,Miscellaneous,PL172,0,Anaheim
1000459,8643,Air Canada,103097,1,2023-09-11,05:54 PM,T8,PL123,0,Lubbock
1000460,2818,Aeromexico,508216,0,2023-08-16,11:54 PM,T2,PL88,0,Yonkers
1000461,5768,American Airlines,158581,0,2023-06-21,05:52 AM,T6,PL135,0,Madison
1000462,3605,Philippine Airlines,159204,1,2023-11-27,08:35 AM,T6,PL35,0,Fontana
1000463,7175,Delta Air Lines,31909,0,2023-03-16,07:19 AM,T6,PL39,1,Philippines
1000464,6416,JetBlue Airways,251447,1,2023-04-03,02:38 AM,T4,PL85,0,Santa Clarita
1000465,5823,Air Canada,21817,1,2023-01-19,02:57 AM,T4,PL41,1,Saint Kitts and Nevis
1000466,1893,Alaska Airlines,61278,0,2023-07-13,02:00 AM,Miscellaneous,PL158,0,Phoenix
1000467,5329,Singapore Airlines,101679,1,2023-07-06,03:05 AM,T8,PL98,0,Grand Prairie
1000468,8292,United Airlines,25335,0,2023-01-01,11:28 PM,TBIT,PL128,0,Stockton
1000469,8360,TAP Air Portugal,35836,0,2023-11-19,04:30 PM,Miscellaneous,PL104,0,Oxnard
1000470,5725,Saudia,50431,1,2023-09-19,08:19 PM,Miscellaneous,PL56,0,El Paso
1000471,6215,Delta Air Lines,251341,1,2023-05-13,02:46 PM,T1,PL72,0,Omaha
1000472,1836,Air New Zealand,160127,0,2023-01-10,11:13 AM,T6,PL118,0,Rochester
1000473,3996,China Airlines,335678,1,2023-10-07,09:42 PM,T5,PL46,0,Baton Rouge
1000474,2177,Qatar Airways,297981,0,2023-03-18,09:14 AM,T7,PL35,0,Scottsdale
1000475,8108,Etihad Airways,31332,1,2023-05-09,03:06 PM,T2,PL153,1,Ethiopia
1000476,4362,JetBlue Airways,42825,1,2023-11-08,07:24 AM,Miscellaneous,PL171,0,New Orleans
1000477,2930,Singapore Airlines,55132,1,2023-10-28,05:48 AM,Miscellaneous,PL132,0,Peoria
1000478,6283,Etihad Airways,61697,1,2023-05-06,04:07 AM,TBIT West Gates,PL194,0,Plano
1000479,2747,Volaris,55477,0,2023-07-08,10:58 PM,Miscellaneous,PL141,0,Las Vegas
1000480,7522,American Airlines,104597,1,2023-07-05,01:57 PM,TBIT West Gates,PL33,1,Kiribati
1000481,6925,Emirates,9348,1,2023-04-03,05:25 PM,T8,PL136,1,Kyrgyzstan
1000482,2345,Air Canada,35809,0,2023-09-15,05:59 PM,T7,PL63,1,Qatar
1000483,5593,British Airways,10443,0,2023-03-10,04:48 AM,T2,PL152,1,Argentina
1000484,4070,Finnair,59923,1,2023-06-11,09:07 PM,Miscellaneous,PL69,0,Detroit
1000485,6966,Iberia,507282,0,2023-05-19,12:33 AM,T2,PL150,0,Irving
1000486,6989,Frontier Airlines,247346,0,2023-09-23,01:18 PM,T1,PL192,0,Garland
1000487,2027,Asiana Airlines,302807,1,2023-04-18,05:30 PM,T7,PL193,0,Seattle
1000488,8665,Iberia,18226,1,2023-08-03,12:23 AM,T5,PL163,1,Namibia
1000489,3464,Qantas,131714,1,2023-01-21,06:29 AM,TBIT,PL72,0,Boise City
1000490,7162,Finnair,50401,0,2023-06-30,03:49 PM,Miscellaneous,PL7,0,Newport News
1000491,5962,Air New Zealand,68893,1,2023-12-30,11:18 PM,T6,PL138,1,Austria
1000492,7420,LATAM Airlines,246,1,2023-08-03,11:56 PM,Miscellaneous,PL85,1,Germany
1000493,1947,Alitalia,35075,1,2023-05-11,12:47 AM,Miscellaneous,PL133,0,Frisco
1000494,2437,Alitalia,272659,0,2023-08-05,08:29 AM,T4,PL33,0,Anchorage
1000495,2188,Avianca,103126,0,2023-11-22,05:18 AM,TBIT West Gates,PL179,1,Netherlands
1000496,6476,Air Canada,256488,1,2023-11-27,09:43 AM,TBIT,PL9,1,El Salvador
1000497,6000,Iberia,68769,1,2023-06-16,05:17 AM,Miscellaneous,PL45,0,Chesapeake
1000498,9181,United Airlines,207,0,2023-09-24,12:51 AM,Miscellaneous,PL47,1,Saint Kitts and Nevis
1000499,9897,Saudia,160141,1,2023-11-25,08:59 AM,T6,PL142,0,Huntsville
1000500,2947,Air India,443443,1,2023-10-28,05:48 AM,T2,PL184,0,Salem
1000501,3881,Air Canada,98568,0,2023-07-21,11:49 PM,T8,PL20,0,Baton Rouge
1000502,5376,El Al,33238,1,2023-12-07,10:40 AM,T7,PL152,1,Indonesia
1000503,8203,Swiss International Air Lines,43327,0,2023-03-09,11:05 AM,Miscellaneous,PL167,0,Arlington
1000504,5215,Emirates,81325,1,2023-08-10,06:23 PM,T6,PL117,1,Namibia
1000505,5611,Air China,61459,0,2023-10-02,04:54 PM,TBIT West Gates,PL113,0,Sioux Falls
1000506,4130,Turkish Airlines,70490,0,2023-08-28,09:18 PM,Miscellaneous,PL98,0,Minneapolis
1000507,3150,Avianca,2129,0,2023-07-10,03:11 PM,T8,PL154,1,Lebanon
1000508,4694,Avianca,331694,0,2023-12-05,07:52 PM,T5,PL11,0,Knoxville
1000509,9544,Qantas,19087,1,2023-10-12,05:02 PM,T4,PL173,1,Monaco
1000510,3213,Norwegian Air Shuttle,8112,1,2023-09-17,05:25 PM,T8,PL103,1,Norway
1000511,1665,Virgin Atlantic,63611,0,2023-10-26,06:54 AM,Miscellaneous,PL37,0,Sacramento
1000512,1876,LATAM Airlines,72553,1,2023-06-06,06:08 PM,TBIT,PL42,0,Stockton
1000513,9387,Virgin Atlantic,59230,1,2023-07-28,10:02 AM,Miscellaneous,PL21,0,Moreno Valley
1000514,6290,Aeroflot,35139,0,2023-01-03,01:29 AM,TBIT,PL156,0,Riverside
1000515,8149,Cathay Pacific,292955,0,2023-07-29,09:09 AM,T7,PL183,0,San Diego
1000516,5658,Qantas,70125,1,2023-10-31,09:10 PM,TBIT West Gates,PL89,0,Phoenix
1000517,2399,British Airways,17472,1,2023-10-11,07:46 AM,T5,PL116,1,Nauru
1000518,1833,El Al,43501,1,2023-05-05,06:30 AM,T7,PL38,1,East Timor
1000519,5889,Swiss International Air Lines,143995,0,2023-06-02,12:47 PM,TBIT West Gates,PL85,1,Ethiopia
1000520,4726,Qatar Airways,56,0,2023-03-15,09:37 AM,Miscellaneous,PL29,1,Ghana
1000521,3008,Japan Airlines,113951,1,2023-06-21,09:17 PM,T8,PL39,0,Philadelphia
1000522,5123,Airlines,20329,0,2023-12-28,05:32 PM,T2,PL30,1,Comoros
1000523,2313,Hawaiian Airlines,312504,1,2023-01-24,11:18 AM,T1,PL78,0,Henderson
1000524,1020,Hawaiian Airlines,43958,0,2023-02-04,08:18 AM,T7,PL18,1,Mauritius
1000525,6429,EVA Air,318837,0,2023-05-20,12:20 AM,T1,PL113,0,Detroit
1000526,9148,Scandinavian Airlines,180,1,2023-09-16,09:03 PM,Miscellaneous,PL63,1,Morocco
1000527,1153,Alaska Airlines,107,0,2023-05-25,12:16 PM,T5,PL62,1,Croatia
1000528,1119,Qantas,227153,0,2023-03-02,03:42 AM,T4,PL128,0,Denver
1000529,7939,Norwegian Air Shuttle,83131,1,2023-05-01,02:20 PM,T6,PL152,1,Poland
1000530,4639,China Airlines,41539,1,2023-11-07,11:59 AM,T2,PL191,1,Azerbaijan
1000531,7967,British Airways,296614,1,2023-08-18,05:26 AM,T7,PL136,0,Port St. Lucie
1000532,2729,Qantas,405253,1,2023-05-31,10:31 AM,T5,PL91,0,Fort Worth
1000533,7342,Scandinavian Airlines,141132,1,2023-08-04,01:04 AM,TBIT,PL51,0,San Diego
1000534,1988,Air France,72336,0,2023-10-03,12:07 AM,TBIT West Gates,PL153,0,Stockton
1000535,5092,Fiji Airways,164558,1,2023-01-12,04:35 AM,T6,PL48,0,Minneapolis
1000536,4302,Frontier Airlines,45004,0,2023-08-22,07:33 AM,T7,PL93,1,Botswana
1000537,8832,Emirates,2629,0,2023-04-27,11:06 PM,T8,PL156,1,Eritrea
1000538,1279,Fiji Airways,415442,0,2023-01-31,05:56 AM,T5,PL186,0,Philadelphia
1000539,4039,EVA Air,157385,0,2023-11-04,05:01 PM,T6,PL63,0,Riverside
1000540,5255,Spirit Airlines,120891,0,2023-12-07,08:56 PM,T8,PL29,0,Fayetteville
1000541,3876,Norwegian Air Shuttle,195182,1,2023-05-28,05:08 AM,T4,PL94,0,Grand Prairie
1000542,3216,Fiji Airways,42268,0,2023-12-16,09:00 AM,T6,PL167,1,Central African Republic
1000543,5540,Finnair,357948,1,2023-10-08,05:35 PM,TBIT,PL23,1,Central African Republic
1000544,5131,Allegiant Air,287037,0,2023-12-04,03:30 AM,T1,PL72,0,Lincoln
1000545,5980,Air France,201,0,2023-05-22,08:30 AM,Miscellaneous,PL52,1,Costa Rica
1000546,1297,Delta Air Lines,390089,0,2023-10-09,02:28 AM,T5,PL58,0,Irvine
1000547,4932,Asiana Airlines,49552,0,2023-07-19,06:02 PM,T6,PL18,1,Portugal
1000548,8572,Copa Airlines,3300,0,2023-04-14,06:16 AM,T4,PL137,1,Comoros
1000549,4182,Volaris,230482,0,2023-07-22,01:55 AM,T4,PL52,0,Jackson
1000550,2192,Lufthansa,171143,1,2023-03-15,05:17 PM,T6,PL159,0,Washington
1000551,2353,Qatar Airways,100055,1,2023-12-02,06:58 AM,T6,PL12,1,Japan
1000552,7903,Avianca,11849,1,2023-07-19,05:59 AM,T3,PL135,0,Tacoma
1000553,8926,Allegiant Air,131788,1,2023-07-30,03:58 PM,T8,PL32,0,Anaheim
1000554,9905,Finnair,7834,1,2023-09-13,03:54 AM,T5,PL99,1,East Timor
1000555,6243,Thai Airways,56201,0,2023-07-17,07:33 PM,Miscellaneous,PL5,0,Birmingham
1000556,8701,China Airlines,491794,0,2023-07-31,09:57 AM,T2,PL85,0,Modesto
1000557,9497,Airlines,60614,1,2023-07-14,01:08 PM,T7,PL43,1,Malta
1000558,2978,Iberia,128039,0,2023-10-28,10:41 AM,T8,PL18,0,Long Beach
1000559,2997,Fiji Airways,56860,1,2023-03-23,05:44 AM,Miscellaneous,PL171,0,Philadelphia
1000560,7745,Virgin Atlantic,74645,1,2023-02-24,12:21 AM,T3,PL155,0,Tallahassee
1000561,5579,Aeromexico,154839,0,2023-08-28,03:13 AM,TBIT West Gates,PL131,1,China
1000562,7687,Allegiant Air,95327,1,2023-02-11,08:11 PM,TBIT West Gates,PL112,0,Denver
